nome,titulo,faixa_etaria,budget_total,expectativa_alcance,canal_marketing,roi,cpc,numero_conversoes
Campanha_5283,Filme_7064,18,80575.59,15767,Google Ads,63793.97,3.16,2591
Campanha_1140,Filme_2075,10,58328.12,10231,Instagram,64131.14,2.18,1949
Campanha_6168,Filme_7200,14,13273.1,2549,Facebook,12186.4,2.15,78
Campanha_8083,Filme_8422,0,37043.89,4867,Twitter,60266.81,2.04,872
Campanha_1570,Filme_8293,10,119082.34,13172,LinkedIn,67055.97,5.04,1154
Campanha_7043,Filme_7648,14,87316.31,15064,Google Ads,42107.38,3.24,2772
Campanha_3164,Filme_3762,0,56848.8,6081,Twitter,91397.98,2.05,486
Campanha_6914,Filme_4537,0,52321.64,4629,LinkedIn,27231.62,5.52,430
Campanha_3441,Filme_8855,18,64250.75,8958,Twitter,32902.09,1.69,993
Campanha_3963,Filme_7483,12,40126.62,8603,Google Ads,15969.0,3.16,1209
Campanha_589,Filme_8765,12,26980.53,4961,Google Ads,16467.36,3.01,306
Campanha_504,Filme_1548,12,43141.19,9360,YouTube,26412.31,3.89,172
Campanha_5217,Filme_6929,10,156751.41,31804,YouTube,98513.89,3.41,2481
Campanha_1058,Filme_7567,18,84737.14,10001,LinkedIn,25727.36,3.54,1570
Campanha_7602,Filme_4696,14,76316.41,13110,Google Ads,12842.74,4.22,1573
Campanha_6036,Filme_5094,16,26766.5,2957,Twitter,28006.57,1.95,238
Campanha_5775,Filme_7232,18,10446.87,1490,Instagram,12878.46,2.3,268
Campanha_4143,Filme_3955,12,103412.82,11627,LinkedIn,36874.14,4.8,178
Campanha_9520,Filme_9113,0,17469.76,1889,Twitter,7438.23,2.16,42
Campanha_4992,Filme_9621,16,26595.82,3772,Instagram,11669.01,2.45,308
Campanha_4281,Filme_5593,0,122181.49,13856,LinkedIn,43891.32,3.95,385
Campanha_9355,Filme_5150,0,29937.18,2887,Twitter,47609.49,1.65,218
Campanha_6107,Filme_1593,12,49664.45,6997,Instagram,31498.04,2.05,171
Campanha_869,Filme_5832,10,140616.69,33246,YouTube,21338.69,3.04,6607
Campanha_3550,Filme_138,0,57491.94,7254,Twitter,78185.62,1.94,785
Campanha_669,Filme_3828,14,183283.92,15649,LinkedIn,126091.05,5.93,2456
Campanha_634,Filme_5290,16,24909.11,2110,LinkedIn,14046.74,4.34,233
Campanha_438,Filme_10,18,54211.23,5354,Twitter,44297.57,1.71,747
Campanha_4461,Filme_5075,0,72243.4,8987,Instagram,69226.03,2.35,463
Campanha_6972,Filme_6161,18,79166.18,12725,Google Ads,53395.85,2.87,557
Campanha_6378,Filme_2827,12,56480.58,10671,Google Ads,44111.28,4.06,1124
Campanha_3057,Filme_3950,14,68861.18,14979,YouTube,17000.62,4.0,2071
Campanha_6221,Filme_7958,0,54403.17,9736,Facebook,49512.29,2.33,847
Campanha_7691,Filme_1677,12,32163.04,4267,Twitter,47284.58,2.02,577
Campanha_8914,Filme_3100,16,160670.48,17714,LinkedIn,86933.77,3.93,2358
Campanha_9990,Filme_2829,16,47223.62,7200,Facebook,25132.47,2.54,1391
Campanha_2833,Filme_5058,12,33297.79,7666,Google Ads,16485.0,2.79,500
Campanha_670,Filme_3713,14,166390.37,16816,LinkedIn,46083.97,5.56,1031
Campanha_2542,Filme_5944,10,135449.8,12313,LinkedIn,28640.1,4.31,1428
Campanha_5272,Filme_2077,14,31835.57,5302,Instagram,30146.69,1.81,278
Campanha_5792,Filme_9825,10,46132.39,9476,Facebook,31309.74,2.76,1373
Campanha_2334,Filme_2217,16,64796.95,9144,Instagram,24566.75,2.37,1454
Campanha_2111,Filme_5495,12,94811.81,15055,Instagram,54154.83,2.77,302
Campanha_8390,Filme_3528,12,48982.6,7458,Facebook,52356.36,2.81,1223
Campanha_1132,Filme_7243,12,47683.9,6297,Twitter,86148.52,2.02,925
Campanha_2931,Filme_6936,0,21043.09,2701,Twitter,31218.22,1.82,37
Campanha_5925,Filme_9244,16,41759.42,9444,Google Ads,37952.87,3.98,893
Campanha_8306,Filme_1575,16,80267.25,16535,Facebook,90083.76,3.35,2868
Campanha_469,Filme_5661,12,87110.99,13860,Instagram,69404.3,1.88,534
Campanha_6819,Filme_8132,10,15918.38,1930,Twitter,16809.61,2.13,339
Campanha_6654,Filme_9989,12,75823.83,11655,Instagram,35558.82,2.12,259
Campanha_3816,Filme_2339,10,84355.13,19130,YouTube,67699.41,3.64,963
Campanha_6047,Filme_338,12,56614.77,9619,Instagram,66080.43,2.29,212
Campanha_1460,Filme_6285,12,32368.59,5615,Google Ads,16629.1,2.44,949
Campanha_811,Filme_4442,18,82165.1,14469,Instagram,103937.75,2.76,1193
Campanha_1327,Filme_7962,16,64792.64,15420,YouTube,46683.88,3.88,2734
Campanha_4856,Filme_4360,16,66977.73,15020,Google Ads,12077.11,3.94,1159
Campanha_1565,Filme_3374,12,93645.05,15770,Facebook,89836.6,3.49,1615
Campanha_7386,Filme_358,16,141679.97,27733,Google Ads,53370.32,3.57,2313
Campanha_6338,Filme_681,0,51756.45,9743,Google Ads,24605.38,3.44,1763
Campanha_7548,Filme_5064,16,129212.17,21338,Google Ads,43034.07,3.4,2828
Campanha_3979,Filme_2859,0,63174.04,7604,Instagram,54919.78,2.92,448
Campanha_9227,Filme_5810,18,61915.79,12980,YouTube,22664.14,4.77,602
Campanha_5373,Filme_8011,0,118101.94,21919,Facebook,138325.29,3.0,367
Campanha_8978,Filme_1680,18,27160.0,6341,YouTube,18923.08,4.81,174
Campanha_5179,Filme_9341,0,165638.18,19773,LinkedIn,57545.95,3.49,3005
Campanha_8628,Filme_5117,18,74202.34,9662,Twitter,78778.53,2.06,1093
Campanha_4508,Filme_5676,10,48281.6,12459,YouTube,11679.16,4.22,2044
Campanha_9278,Filme_66,14,160071.75,18929,LinkedIn,77692.82,4.15,3462
Campanha_1173,Filme_9036,10,20941.09,4472,Facebook,9466.27,2.06,395
Campanha_6985,Filme_3565,12,17974.7,3318,YouTube,3317.82,5.14,177
Campanha_1168,Filme_6482,14,129690.82,13738,LinkedIn,67553.31,4.64,2564
Campanha_8276,Filme_5191,18,147655.62,13540,LinkedIn,48921.25,4.27,1171
Campanha_4067,Filme_7906,18,20497.62,3530,Google Ads,5872.99,4.08,642
Campanha_4104,Filme_3556,18,53029.21,5161,Twitter,26348.34,1.21,540
Campanha_1786,Filme_3376,10,60470.96,14246,YouTube,45667.45,4.62,946
Campanha_3904,Filme_2621,0,114456.08,28169,YouTube,41019.55,5.17,398
Campanha_7095,Filme_5806,14,25382.19,2692,LinkedIn,17424.11,4.77,511
Campanha_1428,Filme_4039,16,9864.79,1398,Twitter,3626.0,2.02,245
Campanha_7942,Filme_3896,10,60479.75,10725,Google Ads,39810.57,3.52,114
Campanha_725,Filme_3174,14,29812.45,4584,Facebook,18146.19,2.67,341
Campanha_2678,Filme_9368,14,131279.55,21154,Google Ads,90693.05,3.26,1759
Campanha_4788,Filme_1860,16,134564.03,30449,Google Ads,36052.51,2.91,4485
Campanha_880,Filme_8683,12,58445.14,10449,Instagram,62383.72,1.94,897
Campanha_5485,Filme_2163,0,56536.07,11915,Facebook,25726.7,2.6,1347
Campanha_1478,Filme_6044,10,149359.41,33586,Google Ads,85506.5,3.87,1294
Campanha_9676,Filme_6271,16,54129.03,6578,Twitter,80622.58,1.29,1077
Campanha_6778,Filme_4712,18,71318.85,16080,YouTube,30262.1,3.6,1526
Campanha_1868,Filme_9585,16,43583.73,4424,LinkedIn,22396.5,5.22,791
Campanha_6625,Filme_365,10,123204.23,22115,YouTube,29611.89,4.2,461
Campanha_9247,Filme_9117,0,55267.64,8482,Facebook,46533.38,3.11,903
Campanha_278,Filme_182,12,123880.94,11562,LinkedIn,63644.5,4.9,1939
Campanha_5833,Filme_1804,0,121152.94,25827,Facebook,124068.48,3.55,1291
Campanha_7937,Filme_3151,0,24276.12,4285,Instagram,20922.44,2.42,656
Campanha_767,Filme_3836,14,130159.78,14831,LinkedIn,18824.1,3.34,382
Campanha_844,Filme_1103,16,22309.65,5857,YouTube,6435.52,4.26,323
Campanha_645,Filme_8927,18,42815.76,4408,LinkedIn,13345.49,4.47,380
Campanha_5074,Filme_3249,18,91705.97,20438,Google Ads,48680.66,4.48,637
Campanha_655,Filme_8504,18,115931.26,25028,Facebook,114829.66,2.63,2026
Campanha_5739,Filme_8127,18,162437.13,16817,LinkedIn,67119.34,5.11,517
Campanha_713,Filme_8378,12,168111.33,30093,YouTube,106590.56,2.96,2311
Campanha_2362,Filme_8325,16,62192.47,11138,YouTube,26963.18,2.88,624
Campanha_6231,Filme_2950,12,104369.96,21330,Google Ads,95641.23,3.18,705
Campanha_2551,Filme_699,18,162580.02,13692,LinkedIn,31700.19,3.56,991
Campanha_7468,Filme_7477,18,33626.17,4473,Twitter,33015.96,1.86,538
Campanha_6812,Filme_530,0,67872.96,9038,Twitter,48510.47,1.29,1116
Campanha_970,Filme_1884,18,22318.62,4225,YouTube,13439.76,4.97,499
Campanha_4660,Filme_8503,16,48953.49,11912,YouTube,13297.1,5.22,323
Campanha_3596,Filme_5613,10,108007.45,20932,Facebook,120348.12,3.49,934
Campanha_3347,Filme_5983,10,106534.52,19342,Facebook,72489.51,3.29,3814
Campanha_9110,Filme_7577,18,160676.51,33031,YouTube,70420.94,5.06,3148
Campanha_7495,Filme_222,0,86320.69,13128,Instagram,60821.8,1.65,1817
Campanha_7775,Filme_74,0,30346.58,3231,LinkedIn,4979.28,5.63,503
Campanha_348,Filme_7504,16,85793.55,9748,LinkedIn,31166.03,4.25,1622
Campanha_424,Filme_1581,10,75140.06,12835,Facebook,88456.74,2.39,1006
Campanha_8331,Filme_9682,16,167219.14,17303,LinkedIn,37328.58,4.17,2541
Campanha_5852,Filme_4770,14,83390.39,7739,LinkedIn,10810.07,3.8,602
Campanha_2152,Filme_7770,10,120248.9,12083,LinkedIn,24723.8,4.9,888
Campanha_7972,Filme_9206,14,126073.34,32286,YouTube,18062.29,3.34,1143
Campanha_2810,Filme_4874,0,141154.1,27774,Google Ads,106056.7,3.24,4087
Campanha_1353,Filme_9535,10,53660.46,11093,YouTube,7978.5,3.86,1085
Campanha_4078,Filme_5643,14,12059.75,1444,Twitter,13875.89,1.56,252
Campanha_1755,Filme_1039,16,90755.48,15419,Facebook,29858.35,3.55,1507
Campanha_3612,Filme_3814,14,11986.74,1481,Instagram,15038.55,2.03,51
Campanha_6300,Filme_8892,0,15131.3,2411,Facebook,7367.83,3.46,275
Campanha_767,Filme_4818,16,86301.43,21517,YouTube,71716.16,2.93,3436
Campanha_1629,Filme_6762,10,131687.72,12228,LinkedIn,52281.1,5.12,1244
Campanha_4235,Filme_2990,18,129669.61,15373,LinkedIn,84589.66,5.64,1541
Campanha_757,Filme_2044,0,72407.48,13431,Facebook,82694.51,3.18,1991
Campanha_1891,Filme_2281,16,107388.66,12053,LinkedIn,60800.66,5.88,259
Campanha_2306,Filme_633,0,24419.85,3468,Twitter,38920.64,2.14,145
Campanha_3409,Filme_4375,14,53610.16,7019,Instagram,39023.46,2.62,645
Campanha_2067,Filme_153,16,57493.63,13690,YouTube,26379.79,2.86,2573
Campanha_2628,Filme_5948,18,124821.54,23117,Google Ads,112704.87,3.71,3136
Campanha_7775,Filme_6512,14,60262.99,8480,Twitter,75969.4,1.59,837
Campanha_1400,Filme_6408,12,81610.86,20993,YouTube,32927.02,4.66,3513
Campanha_2534,Filme_5340,18,48816.92,6295,Instagram,51539.77,2.18,990
Campanha_6471,Filme_7775,10,116355.71,21967,Facebook,138633.92,3.02,3796
Campanha_3668,Filme_912,0,74424.21,7011,LinkedIn,43909.07,5.32,1253
Campanha_1545,Filme_2330,14,120762.0,28858,Google Ads,100138.72,3.0,863
Campanha_2110,Filme_5076,16,19099.39,4110,Facebook,14454.69,2.92,45
Campanha_8768,Filme_3065,18,97797.9,18358,Facebook,82098.03,2.98,2928
Campanha_8784,Filme_3072,16,99678.87,17771,YouTube,27417.81,3.78,2250
Campanha_7454,Filme_3045,12,79763.16,16996,Facebook,16396.41,2.85,396
Campanha_3763,Filme_7451,10,118172.62,12485,LinkedIn,64232.6,4.91,1379
Campanha_1203,Filme_6404,12,85408.08,14136,Google Ads,58422.17,2.97,2026
Campanha_5305,Filme_3624,0,158671.77,39521,YouTube,61340.44,3.73,1212
Campanha_756,Filme_3693,14,52975.59,10667,Facebook,38964.54,2.76,202
Campanha_3932,Filme_2995,16,104722.64,17393,Google Ads,43334.64,2.58,2617
Campanha_3772,Filme_7121,12,69588.36,9263,Twitter,88044.68,1.95,825
Campanha_9757,Filme_1346,0,60950.92,11875,Google Ads,45825.06,4.46,1155
Campanha_6884,Filme_3695,18,99183.34,11899,LinkedIn,30501.63,5.14,1546
Campanha_1732,Filme_4312,12,31429.97,4704,Instagram,31752.07,2.81,417
Campanha_5912,Filme_2952,10,68530.62,12241,Facebook,46097.41,3.32,1401
Campanha_3127,Filme_2488,0,74381.57,15245,Facebook,37401.06,3.23,1624
Campanha_4597,Filme_5003,0,15471.63,2083,Instagram,14250.22,1.63,252
Campanha_3358,Filme_8756,16,24027.04,2597,LinkedIn,4958.03,5.88,48
Campanha_8521,Filme_4077,10,48750.54,11280,Google Ads,38046.24,2.42,1956
Campanha_9554,Filme_4785,10,54808.05,6933,Twitter,31168.48,1.77,808
Campanha_5864,Filme_9263,0,17194.33,2585,Facebook,19401.88,2.57,292
Campanha_6442,Filme_6802,16,99728.86,11373,LinkedIn,51285.72,5.25,1187
Campanha_8240,Filme_2245,12,89885.49,17701,Facebook,51058.67,3.68,1322
Campanha_4570,Filme_3484,12,66586.24,6898,LinkedIn,14767.66,3.44,530
Campanha_4438,Filme_5247,10,15618.98,2771,Google Ads,5904.63,4.32,523
Campanha_3754,Filme_5470,16,85268.66,13177,Instagram,94962.3,2.57,879
Campanha_2831,Filme_5726,16,20027.48,2278,Twitter,37410.6,2.0,210
Campanha_4877,Filme_2581,12,60383.75,7268,Instagram,55438.47,2.36,1081
Campanha_2628,Filme_9487,10,55311.58,8753,Instagram,45161.15,2.2,1519
Campanha_8353,Filme_6626,18,16145.43,3303,Facebook,13302.61,2.67,389
Campanha_299,Filme_5073,10,120320.42,21009,Google Ads,79138.82,4.07,1211
Campanha_3886,Filme_6709,14,13850.02,2605,Facebook,7119.53,3.08,192
Campanha_7879,Filme_842,12,83734.3,9994,LinkedIn,31648.92,4.05,1480
Campanha_6780,Filme_4102,14,83511.89,19806,Google Ads,49197.65,3.83,3209
Campanha_6241,Filme_9009,10,68780.29,6269,LinkedIn,41020.84,5.96,1218
Campanha_5473,Filme_1263,16,112990.11,26870,YouTube,83102.9,4.87,852
Campanha_8803,Filme_3564,16,100161.17,20865,Facebook,99677.53,2.26,1579
Campanha_1166,Filme_445,12,8176.43,1177,Twitter,9378.46,1.92,40
Campanha_8563,Filme_6562,10,67369.98,14481,Facebook,72649.33,2.85,1732
Campanha_1372,Filme_1908,18,54429.62,10344,Facebook,34360.27,2.4,1395
Campanha_1453,Filme_718,16,58894.48,11105,Facebook,57920.64,3.01,1240
Campanha_6272,Filme_6069,18,151701.59,30405,YouTube,60658.27,3.43,1123
Campanha_4445,Filme_9416,14,153416.23,32939,YouTube,81230.53,3.16,2199
Campanha_8716,Filme_2061,12,23796.27,3680,Facebook,17648.58,2.32,184
Campanha_2564,Filme_4012,12,58767.88,11230,Facebook,43419.99,2.32,2187
Campanha_1229,Filme_8827,10,11206.12,1354,Twitter,21661.87,1.74,219
Campanha_3244,Filme_7751,10,31362.16,5707,YouTube,22435.08,3.35,160
Campanha_6052,Filme_4315,18,138926.09,15685,LinkedIn,75337.7,4.13,1647
Campanha_6348,Filme_9489,12,120627.85,23150,YouTube,100671.33,4.27,1289
Campanha_2338,Filme_4297,12,15249.91,2180,Instagram,8489.16,2.1,35
Campanha_1469,Filme_4916,10,15225.55,2368,Instagram,13174.54,2.64,470
Campanha_4425,Filme_9809,18,45853.33,9863,Google Ads,15772.36,4.2,657
Campanha_2615,Filme_8694,10,46388.11,6563,Twitter,21627.01,2.21,486
Campanha_928,Filme_6500,10,60269.17,11990,Facebook,35837.36,2.18,483
Campanha_6906,Filme_9470,16,49047.25,10037,Google Ads,44037.38,2.53,1781
Campanha_5727,Filme_9797,16,52919.41,6805,Twitter,102876.33,2.04,1120
Campanha_6458,Filme_1928,18,195740.88,16381,LinkedIn,48262.08,3.99,1608
Campanha_7112,Filme_1940,0,163385.86,41633,YouTube,91830.85,3.96,3154
Campanha_5505,Filme_1075,18,39636.88,5717,Instagram,45354.97,2.37,226
Campanha_1791,Filme_8008,10,44924.28,5832,Twitter,25621.25,2.01,622
Campanha_9070,Filme_9507,12,19633.08,4662,Google Ads,14003.05,4.14,839
Campanha_4584,Filme_1670,18,136004.75,24430,YouTube,21377.7,4.17,1192
Campanha_9550,Filme_9203,10,43570.81,11155,YouTube,18167.66,3.13,1574
Campanha_7634,Filme_286,14,53842.01,8881,Facebook,40101.21,2.56,186
Campanha_9907,Filme_273,0,57386.6,10475,Google Ads,52706.12,4.35,1003
Campanha_2677,Filme_6850,10,58485.95,9520,Instagram,42010.09,2.62,1049
Campanha_3003,Filme_6662,16,27295.23,5799,Facebook,7525.63,3.22,152
Campanha_1715,Filme_1526,0,67758.62,16472,YouTube,51991.67,4.43,2573
Campanha_2187,Filme_4876,12,79502.82,14586,Facebook,23523.92,2.25,251
Campanha_5362,Filme_2854,10,101785.18,18187,Google Ads,100341.05,4.32,1444
Campanha_4813,Filme_5849,16,62846.95,6188,Twitter,123441.45,1.88,666
Campanha_3459,Filme_4000,18,94683.27,14809,Instagram,71378.15,2.82,1546
Campanha_5753,Filme_9564,12,72461.19,10525,Facebook,81441.37,3.33,2067
Campanha_63,Filme_3587,18,144084.32,24060,Google Ads,53761.68,2.86,1410
Campanha_8211,Filme_189,10,73635.47,12454,Google Ads,47462.07,2.69,1363
Campanha_5227,Filme_5208,18,73651.95,13855,YouTube,52808.27,3.51,844
Campanha_308,Filme_291,18,141789.02,28124,YouTube,29774.16,3.69,5005
Campanha_6084,Filme_6922,16,46779.92,6218,Twitter,71854.87,1.45,1197
Campanha_8070,Filme_8318,10,87947.07,19970,Google Ads,54761.42,4.17,3361
Campanha_8124,Filme_3295,12,23634.0,3395,Instagram,24578.81,2.02,146
Campanha_7380,Filme_7946,12,148581.69,26260,YouTube,123748.77,3.91,466
Campanha_4371,Filme_829,14,15213.42,2911,Facebook,5134.89,2.47,475
Campanha_9968,Filme_2297,10,160001.82,14644,LinkedIn,46333.45,3.48,693
Campanha_170,Filme_8408,18,94851.75,18924,Facebook,110348.53,3.27,3115
Campanha_9269,Filme_8053,0,88410.46,20146,YouTube,66579.68,2.9,2907
Campanha_3442,Filme_4302,16,33988.63,2776,LinkedIn,11628.66,5.02,275
Campanha_3315,Filme_8249,0,113791.08,11044,LinkedIn,27497.86,5.32,2152
Campanha_8633,Filme_4068,14,98297.95,18578,Facebook,72712.82,2.31,3606
Campanha_1642,Filme_936,14,148458.3,15418,LinkedIn,97290.09,5.08,566
Campanha_4564,Filme_7367,16,60008.07,15547,YouTube,40882.63,4.29,1018
Campanha_8399,Filme_2775,12,16676.19,2544,Instagram,14965.72,2.61,340
Campanha_7504,Filme_259,18,60418.39,14102,YouTube,33789.12,4.83,1698
Campanha_1952,Filme_8100,18,11832.67,1584,Instagram,7650.42,1.61,86
Campanha_1876,Filme_1395,0,101362.78,19589,YouTube,63475.12,4.78,214
Campanha_2869,Filme_7931,0,46773.49,4996,LinkedIn,29867.24,3.23,75
Campanha_6528,Filme_466,14,81308.46,12899,Instagram,84911.03,2.65,2080
Campanha_5342,Filme_2386,16,51534.43,6458,Twitter,33093.9,2.22,1285
Campanha_947,Filme_5394,10,109569.2,25303,Google Ads,96938.86,3.07,3857
Campanha_6595,Filme_3748,10,80912.53,16241,Google Ads,56851.61,4.22,240
Campanha_7830,Filme_7282,16,91372.62,13994,Instagram,118440.43,2.4,183
Campanha_1184,Filme_9446,16,65668.24,10896,Google Ads,16707.61,2.59,163
Campanha_2151,Filme_2738,10,113752.49,28688,YouTube,19670.46,2.99,4507
Campanha_2691,Filme_3653,14,33057.45,7001,Facebook,24946.96,3.56,510
Campanha_2014,Filme_87,16,173419.14,14573,LinkedIn,39958.96,4.99,1928
Campanha_3295,Filme_7581,14,15034.54,2947,Google Ads,4998.55,3.74,531
Campanha_9012,Filme_3317,10,17225.36,1757,Twitter,19020.77,1.94,273
Campanha_9571,Filme_7810,12,66975.5,14766,YouTube,33913.46,5.02,1050
Campanha_4367,Filme_4529,18,69163.08,8658,Twitter,35473.09,1.45,1204
Campanha_3325,Filme_6935,10,33320.86,7330,YouTube,20537.56,5.09,316
Campanha_7403,Filme_1786,12,97827.4,12050,Instagram,116080.86,2.57,337
Campanha_4660,Filme_6009,16,78158.58,11510,Instagram,115594.88,2.65,1282
Campanha_9080,Filme_2419,14,94773.29,11624,Instagram,35477.69,2.69,566
Campanha_1869,Filme_6630,18,41172.6,8236,YouTube,27446.67,3.26,877
Campanha_9589,Filme_783,10,58761.98,7598,Instagram,19908.4,1.6,486
Campanha_4442,Filme_6931,0,46295.76,4713,Twitter,39803.43,2.16,251
Campanha_2686,Filme_6172,0,20554.41,3713,Facebook,21079.0,3.37,453
Campanha_7326,Filme_4793,16,73357.61,11483,Facebook,84176.3,3.57,1608
Campanha_7287,Filme_2855,10,95657.18,14865,Instagram,122570.32,2.87,2370
Campanha_3009,Filme_2889,16,58813.85,6087,Twitter,40085.78,1.83,510
Campanha_7736,Filme_2523,12,22117.12,5062,YouTube,9608.23,3.91,529
Campanha_7309,Filme_1032,18,13725.22,2442,Facebook,11804.26,2.64,391
Campanha_6621,Filme_3677,18,82547.82,8952,LinkedIn,14467.29,3.53,286
Campanha_5474,Filme_2969,14,178220.2,14471,LinkedIn,82338.85,5.56,1501
Campanha_3615,Filme_9839,14,116950.21,22907,Facebook,118896.48,2.14,1606
Campanha_5021,Filme_8369,18,62115.94,13999,YouTube,13164.4,3.8,959
Campanha_993,Filme_2972,18,96046.85,22387,YouTube,77975.52,4.93,2506
Campanha_9645,Filme_9338,18,48509.18,4583,LinkedIn,15250.47,5.0,211
Campanha_4172,Filme_2998,10,110337.27,19874,Facebook,47531.72,2.97,3090
Campanha_7011,Filme_9102,18,18624.87,3079,Instagram,13632.79,2.18,333
Campanha_4187,Filme_2427,16,133198.22,22476,Google Ads,113579.23,2.63,2059
Campanha_319,Filme_9435,0,92553.05,11240,Instagram,50927.91,2.31,985
Campanha_4017,Filme_3110,16,16863.69,1982,Twitter,10064.1,1.3,318
Campanha_7235,Filme_3247,18,12068.7,1341,Twitter,5780.19,1.37,200
Campanha_7929,Filme_1792,12,24373.24,2940,Instagram,33063.2,2.82,235
Campanha_3336,Filme_8318,14,13921.78,1415,Twitter,13200.67,1.56,15
Campanha_6174,Filme_2006,18,42313.52,8780,Facebook,46377.25,3.59,107
Campanha_1639,Filme_7731,0,34238.42,7553,Google Ads,17181.24,3.45,584
Campanha_1046,Filme_9928,10,38452.49,9750,YouTube,18942.94,5.14,1940
Campanha_6414,Filme_8980,10,27540.52,3344,Twitter,15320.04,1.88,389
Campanha_8227,Filme_3306,10,120914.15,20017,Google Ads,68790.74,2.82,1705
Campanha_2755,Filme_8867,16,68622.15,11480,Facebook,63150.77,3.13,2056
Campanha_2154,Filme_8455,10,160594.22,29915,YouTube,49953.47,5.06,2423
Campanha_7736,Filme_5057,16,40419.72,6114,Instagram,25719.26,2.32,94
Campanha_8375,Filme_5463,14,89346.68,15047,Facebook,69910.66,2.73,1427
Campanha_301,Filme_1266,10,61432.69,12094,YouTube,18476.93,4.22,413
Campanha_9172,Filme_7977,10,67347.97,14787,YouTube,45605.21,2.95,1659
Campanha_771,Filme_7955,14,36623.83,4294,Twitter,29805.12,1.46,544
Campanha_7129,Filme_5566,12,35859.48,3855,Twitter,20366.23,1.94,302
Campanha_4320,Filme_8252,0,96598.47,19427,Google Ads,39364.25,2.87,3211
Campanha_7689,Filme_5927,18,92415.23,10279,LinkedIn,58772.46,3.35,1820
Campanha_6159,Filme_7510,16,24043.51,4024,Instagram,8229.79,2.7,223
Campanha_9270,Filme_3310,12,56376.48,9521,Instagram,29511.52,1.98,230
Campanha_685,Filme_5382,16,78997.79,8127,LinkedIn,46763.89,4.88,922
Campanha_8466,Filme_5652,0,95531.92,19396,Facebook,62325.17,3.39,991
Campanha_8023,Filme_6339,0,29628.64,4097,Twitter,38686.37,1.32,727
Campanha_9719,Filme_4630,16,177803.29,18429,LinkedIn,55312.59,5.56,2100
Campanha_9305,Filme_856,0,87573.36,16376,YouTube,33149.75,4.44,3184
Campanha_999,Filme_994,18,59874.56,10661,Facebook,44857.06,2.61,107
Campanha_7923,Filme_8504,16,11902.47,1403,Twitter,11509.23,1.91,121
Campanha_1944,Filme_7342,18,50994.26,5229,Twitter,79800.08,1.7,233
Campanha_8358,Filme_8236,12,32272.0,4059,Twitter,17084.06,1.84,419
Campanha_5212,Filme_7649,12,23972.64,2305,Twitter,45585.06,1.22,48
Campanha_2886,Filme_5802,14,128740.72,25004,YouTube,50261.16,3.43,4196
Campanha_8740,Filme_6216,14,10104.43,1233,Twitter,10431.42,2.06,79
Campanha_1732,Filme_9790,14,90111.07,12209,Instagram,74233.66,2.15,1659
Campanha_5344,Filme_4701,16,141684.21,24058,Google Ads,127810.51,2.96,4139
Campanha_5611,Filme_2626,10,15492.84,2200,Twitter,6730.66,1.48,48
Campanha_9618,Filme_2325,12,65862.15,8116,Twitter,52878.53,1.39,334
Campanha_3336,Filme_812,14,51983.77,11326,YouTube,41223.61,3.5,117
Campanha_3524,Filme_9496,16,94832.46,20614,Google Ads,58803.13,3.92,2810
Campanha_3279,Filme_2302,16,78863.42,13022,Facebook,84741.59,2.15,1587
Campanha_3166,Filme_1938,12,50535.61,6932,Twitter,43718.94,1.92,787
Campanha_1716,Filme_1696,12,88659.23,17284,Facebook,38901.85,3.28,696
Campanha_3447,Filme_4560,16,78152.78,7843,LinkedIn,55104.04,3.96,822
